timestamp,open,high,low,close,volume,crypto
2024-04-05,68487.80000000,68756.67000000,65952.56000000,67820.62000000,37915.23073000,BTCUSDT
2024-04-06,67820.63000000,69692.00000000,67447.83000000,68896.00000000,20134.28919000,BTCUSDT
2024-04-07,68896.00000000,70326.29000000,68824.00000000,69360.39000000,21534.74433000,BTCUSDT
2024-04-08,69360.38000000,72797.99000000,69043.24000000,71620.00000000,45723.87624000,BTCUSDT
2024-04-09,71620.00000000,71758.19000000,68210.00000000,69146.00000000,39293.90242000,BTCUSDT
2024-04-10,69146.00000000,71172.08000000,67518.00000000,70631.08000000,42006.02377000,BTCUSDT
2024-04-11,70631.08000000,71305.89000000,69567.21000000,70006.23000000,31917.25595000,BTCUSDT
2024-04-12,70006.22000000,71227.46000000,65086.86000000,67116.52000000,56072.86229000,BTCUSDT
2024-04-13,67116.52000000,67929.00000000,60660.57000000,63924.51000000,71395.22019000,BTCUSDT
2024-04-14,63924.52000000,65840.00000000,62134.00000000,65661.84000000,61599.17818000,BTCUSDT
2024-04-15,65661.85000000,66867.07000000,62274.40000000,63419.99000000,52389.53069000,BTCUSDT
2024-04-16,63419.99000000,64365.00000000,61600.00000000,63793.39000000,53435.29331000,BTCUSDT
2024-04-17,63793.40000000,64499.00000000,59678.16000000,61277.37000000,50610.54509000,BTCUSDT
2024-04-18,61277.38000000,64117.09000000,60803.35000000,63470.08000000,43601.60918000,BTCUSDT
2024-04-19,63470.09000000,65450.00000000,59600.01000000,63818.01000000,69774.30271000,BTCUSDT
2024-04-20,63818.01000000,65419.00000000,63090.07000000,64940.59000000,23137.42975000,BTCUSDT
2024-04-21,64940.58000000,65695.56000000,64237.50000000,64941.15000000,19316.42152000,BTCUSDT
2024-04-22,64941.15000000,67232.35000000,64500.00000000,66819.32000000,31397.99371000,BTCUSDT
2024-04-23,66819.32000000,67183.01000000,65765.81000000,66414.00000000,22599.90004000,BTCUSDT
2024-04-24,66414.00000000,67070.43000000,63606.06000000,64289.59000000,33595.69637000,BTCUSDT
2024-04-25,64289.58000000,65297.94000000,62794.00000000,64498.34000000,31341.46338000,BTCUSDT
2024-04-26,64498.33000000,64820.01000000,63297.48000000,63770.01000000,27085.19346000,BTCUSDT
2024-04-27,63770.00000000,63923.41000000,62391.24000000,63461.98000000,20933.06052000,BTCUSDT
2024-04-28,63461.98000000,64370.00000000,62781.00000000,63118.62000000,16949.20005000,BTCUSDT
2024-04-29,63118.62000000,64228.35000000,61765.53000000,63866.00000000,28150.22947000,BTCUSDT
2024-04-30,63866.00000000,64734.00000000,59191.60000000,60672.00000000,54947.65535000,BTCUSDT
2024-05-01,60672.01000000,60841.63000000,56552.82000000,58364.97000000,81166.46823000,BTCUSDT
2024-05-02,58364.97000000,59625.00000000,56911.84000000,59060.61000000,47583.81961000,BTCUSDT
2024-05-03,59060.60000000,63333.00000000,58811.32000000,62882.01000000,43628.40143000,BTCUSDT
2024-05-04,62882.01000000,64540.00000000,62541.03000000,63892.04000000,24368.69282000,BTCUSDT
2024-05-05,63892.03000000,64646.00000000,62822.17000000,64012.00000000,18526.75029000,BTCUSDT
2024-05-06,64012.00000000,65500.00000000,62700.00000000,63165.19000000,34674.91949000,BTCUSDT
2024-05-07,63165.18000000,64422.41000000,62261.00000000,62312.08000000,25598.79472000,BTCUSDT
2024-05-08,62312.07000000,63020.22000000,60888.00000000,61193.03000000,26121.19004000,BTCUSDT
2024-05-09,61193.03000000,63429.03000000,60630.00000000,63074.01000000,30660.80610000,BTCUSDT
2024-05-10,63074.00000000,63469.13000000,60187.12000000,60799.99000000,36529.34025000,BTCUSDT
2024-05-11,60799.99000000,61515.00000000,60487.09000000,60825.99000000,13374.56936000,BTCUSDT
2024-05-12,60825.99000000,61888.00000000,60610.00000000,61483.99000000,12753.13236000,BTCUSDT
2024-05-13,61484.00000000,63450.00000000,60749.21000000,62940.08000000,32733.41839000,BTCUSDT
2024-05-14,62940.09000000,63118.36000000,61142.77000000,61577.49000000,29088.72041000,BTCUSDT
2024-05-15,61577.49000000,66444.16000000,61319.47000000,66206.50000000,43559.74719000,BTCUSDT
2024-05-16,66206.51000000,66752.01000000,64602.77000000,65235.21000000,31106.36710000,BTCUSDT
2024-05-17,65235.21000000,67451.20000000,65106.38000000,67024.00000000,26292.23409000,BTCUSDT
2024-05-18,67024.00000000,67400.01000000,66600.00000000,66915.20000000,14441.25774000,BTCUSDT
2024-05-19,66915.20000000,67700.00000000,65857.25000000,66274.01000000,18025.30409000,BTCUSDT
2024-05-20,66274.00000000,71515.56000000,66060.31000000,71446.62000000,50816.70110000,BTCUSDT
2024-05-21,71446.62000000,71979.00000000,69162.94000000,70148.34000000,49607.43360000,BTCUSDT
2024-05-22,70148.34000000,70666.00000000,68842.19000000,69166.62000000,27673.18026000,BTCUSDT
2024-05-23,69166.62000000,70096.12000000,66312.16000000,67969.65000000,40513.17374000,BTCUSDT
2024-05-24,67969.66000000,69250.00000000,66600.12000000,68549.99000000,28095.83664000,BTCUSDT
2024-05-25,68549.99000000,69610.00000000,68500.00000000,69290.57000000,12130.39418000,BTCUSDT
2024-05-26,69290.56000000,69562.23000000,68128.01000000,68507.67000000,11872.11797000,BTCUSDT
2024-05-27,68507.67000000,70687.56000000,68250.00000000,69436.43000000,23136.92737000,BTCUSDT
2024-05-28,69436.43000000,69591.81000000,67277.91000000,68398.39000000,32622.97042000,BTCUSDT
2024-05-29,68398.40000000,68935.68000000,67124.65000000,67652.42000000,23159.83149000,BTCUSDT
2024-05-30,67652.41000000,69500.00000000,67128.00000000,68352.17000000,28478.21840000,BTCUSDT
2024-05-31,68352.17000000,69044.10000000,66670.00000000,67540.01000000,26690.32184000,BTCUSDT
2024-06-01,67540.01000000,67900.00000000,67428.44000000,67766.85000000,8837.66133000,BTCUSDT
2024-06-02,67766.84000000,68460.00000000,67257.47000000,67765.63000000,15426.32529000,BTCUSDT
2024-06-03,67765.62000000,70288.00000000,67612.48000000,68809.90000000,29633.37400000,BTCUSDT
2024-06-04,68809.89000000,71063.45000000,68567.32000000,70537.84000000,29619.78489000,BTCUSDT
2024-06-05,70537.83000000,71758.00000000,70383.66000000,71108.00000000,28703.18082000,BTCUSDT
2024-06-06,71108.00000000,71700.00000000,70117.64000000,70799.06000000,21842.00449000,BTCUSDT
2024-06-07,70799.06000000,71997.02000000,68420.00000000,69355.60000000,35598.45045000,BTCUSDT
2024-06-08,69355.60000000,69582.20000000,69168.02000000,69310.46000000,9773.82967000,BTCUSDT
2024-06-09,69310.46000000,69857.14000000,69130.24000000,69648.14000000,9890.56709000,BTCUSDT
2024-06-10,69648.15000000,70195.94000000,69172.29000000,69540.00000000,17122.66941000,BTCUSDT
2024-06-11,69540.00000000,69590.01000000,66051.00000000,67314.24000000,41436.01588000,BTCUSDT
2024-06-12,67314.23000000,69999.00000000,66905.00000000,68263.99000000,37175.32356000,BTCUSDT
2024-06-13,68263.98000000,68449.30000000,66251.78000000,66773.01000000,29079.55571000,BTCUSDT
2024-06-14,66773.01000000,67370.24000000,65078.00000000,66043.99000000,28408.18797000,BTCUSDT
2024-06-15,66043.99000000,66478.48000000,65857.10000000,66228.25000000,11451.80242000,BTCUSDT
2024-06-16,66228.25000000,66998.70000000,66034.50000000,66676.87000000,9392.52223000,BTCUSDT
2024-06-17,66676.86000000,67298.81000000,65130.00000000,66504.33000000,27386.16851000,BTCUSDT
2024-06-18,66504.33000000,66588.23000000,64060.00000000,65175.32000000,42350.10244000,BTCUSDT
2024-06-19,65175.32000000,65727.54000000,64666.00000000,64974.37000000,20060.79576000,BTCUSDT
2024-06-20,64974.37000000,66482.94000000,64559.15000000,64869.99000000,24265.29031000,BTCUSDT
2024-06-21,64869.99000000,65066.66000000,63379.35000000,64143.56000000,25993.56442000,BTCUSDT
2024-06-22,64143.56000000,64546.81000000,63943.82000000,64262.01000000,7308.95542000,BTCUSDT
2024-06-23,64262.01000000,64521.00000000,63178.32000000,63210.01000000,8224.45447000,BTCUSDT
2024-06-24,63210.01000000,63369.80000000,58402.00000000,60293.30000000,52161.35414000,BTCUSDT
2024-06-25,60293.30000000,62420.00000000,60257.06000000,61806.01000000,31189.24361000,BTCUSDT
2024-06-26,61806.01000000,62487.81000000,60712.00000000,60864.99000000,22485.66463000,BTCUSDT
2024-06-27,60864.98000000,62389.22000000,60606.63000000,61706.47000000,18344.28631000,BTCUSDT
2024-06-28,61706.46000000,62225.31000000,60063.00000000,60427.84000000,24821.19255000,BTCUSDT
2024-06-29,60427.84000000,61224.00000000,60383.77000000,60986.68000000,11509.55904000,BTCUSDT
2024-06-30,60986.68000000,63058.76000000,60712.21000000,62772.01000000,17326.30136000,BTCUSDT
2024-07-01,62772.01000000,63861.76000000,62497.20000000,62899.99000000,24547.10538000,BTCUSDT
2024-07-02,62900.00000000,63288.83000000,61806.28000000,62135.47000000,18573.11875000,BTCUSDT
2024-07-03,62135.46000000,62285.94000000,59400.00000000,60208.58000000,32160.11127000,BTCUSDT
2024-07-04,60208.57000000,60498.19000000,56771.00000000,57050.01000000,54568.77276000,BTCUSDT
2024-07-05,57050.02000000,57546.00000000,53485.93000000,56628.79000000,81348.24756000,BTCUSDT
2024-07-06,56628.79000000,58475.00000000,56018.00000000,58230.13000000,21651.31558000,BTCUSDT
2024-07-07,58230.13000000,58449.46000000,55724.37000000,55857.81000000,19118.93918000,BTCUSDT
2024-07-08,55857.81000000,58236.73000000,54260.16000000,56714.62000000,48090.20490000,BTCUSDT
2024-07-09,56714.61000000,58296.00000000,56289.45000000,58050.00000000,27732.20788000,BTCUSDT
2024-07-10,58050.00000000,59470.00000000,57157.79000000,57725.85000000,24951.73799000,BTCUSDT
2024-07-11,57725.85000000,59650.00000000,57050.00000000,57339.89000000,29761.05735000,BTCUSDT
2024-07-12,57339.89000000,58526.68000000,56542.47000000,57889.10000000,23652.45690000,BTCUSDT
2024-07-13,57889.09000000,59850.00000000,57756.63000000,59204.02000000,15357.74519000,BTCUSDT
2024-07-14,59204.01000000,61420.69000000,59194.01000000,60797.91000000,21178.33907000,BTCUSDT
2024-07-15,60797.91000000,64900.00000000,60632.30000000,64724.14000000,38690.97820000,BTCUSDT
2024-07-16,64724.06000000,65388.97000000,62373.24000000,65043.99000000,42530.52915000,BTCUSDT
2024-07-17,65044.00000000,66128.63000000,63854.00000000,64087.99000000,29567.52954000,BTCUSDT
2024-07-18,64087.99000000,65133.30000000,63238.48000000,63987.92000000,22568.72250000,BTCUSDT
2024-07-19,63987.92000000,67386.00000000,63300.67000000,66660.00000000,35634.72739000,BTCUSDT
2024-07-20,66660.01000000,67598.00000000,66222.46000000,67139.96000000,14386.92434000,BTCUSDT
2024-07-21,67139.97000000,68366.66000000,65777.00000000,68165.34000000,21819.11191000,BTCUSDT
2024-07-22,68165.35000000,68474.55000000,66559.97000000,67532.01000000,21451.04303000,BTCUSDT
2024-07-23,67532.00000000,67750.98000000,65441.08000000,65936.01000000,31406.15316000,BTCUSDT
2024-07-24,65936.00000000,67102.01000000,65111.00000000,65376.00000000,23082.56277000,BTCUSDT
2024-07-25,65376.01000000,66175.49000000,63456.70000000,65799.95000000,35126.42934000,BTCUSDT
2024-07-26,65799.95000000,68200.00000000,65722.63000000,67907.99000000,24244.36023000,BTCUSDT
2024-07-27,67908.00000000,69399.99000000,66650.00000000,67896.50000000,31710.21921000,BTCUSDT
2024-07-28,67896.49000000,68318.43000000,67066.66000000,68249.88000000,10868.69394000,BTCUSDT
2024-07-29,68249.88000000,70079.99000000,66428.00000000,66784.69000000,36467.29633000,BTCUSDT
2024-07-30,66784.68000000,67000.00000000,65302.67000000,66188.00000000,23132.25441000,BTCUSDT
2024-07-31,66188.00000000,66849.24000000,64530.00000000,64628.00000000,22625.43905000,BTCUSDT
2024-08-01,64628.01000000,65659.78000000,62302.00000000,65354.02000000,35542.26854000,BTCUSDT
2024-08-02,65354.02000000,65596.14000000,61230.01000000,61498.33000000,38820.42937000,BTCUSDT
2024-08-03,61498.34000000,62198.22000000,59850.00000000,60697.99000000,28034.71567000,BTCUSDT
2024-08-04,60697.99000000,61117.63000000,57122.77000000,58161.00000000,31616.52003000,BTCUSDT
2024-08-05,58161.00000000,58305.59000000,49000.00000000,54018.81000000,162065.59186000,BTCUSDT
2024-08-06,54018.82000000,57040.99000000,53950.00000000,56022.01000000,55884.77676000,BTCUSDT
2024-08-07,56022.00000000,57736.05000000,54558.62000000,55134.16000000,44269.37684000,BTCUSDT
2024-08-08,55133.76000000,62745.14000000,54730.00000000,61685.99000000,48349.52949000,BTCUSDT
2024-08-09,61686.00000000,61744.37000000,59535.00000000,60837.99000000,30972.48017000,BTCUSDT
2024-08-10,60837.99000000,61470.58000000,60242.00000000,60923.51000000,9995.20621000,BTCUSDT
2024-08-11,60923.51000000,61858.00000000,58286.73000000,58712.59000000,19189.84512000,BTCUSDT
2024-08-12,58712.59000000,60711.09000000,57642.21000000,59346.64000000,37009.91743000,BTCUSDT
2024-08-13,59346.64000000,61578.10000000,58392.88000000,60587.15000000,27858.95851000,BTCUSDT
2024-08-14,60587.16000000,61800.00000000,58433.18000000,58683.39000000,28422.76326000,BTCUSDT
2024-08-15,58683.39000000,59849.38000000,56078.54000000,57541.06000000,37686.17622000,BTCUSDT
2024-08-16,57541.05000000,59817.76000000,57098.62000000,58874.60000000,27610.84344000,BTCUSDT
2024-08-17,58874.59000000,59700.00000000,58785.05000000,59491.99000000,7721.72931000,BTCUSDT
2024-08-18,59491.99000000,60284.99000000,58408.92000000,58427.35000000,13634.85717000,BTCUSDT
2024-08-19,58427.35000000,59617.63000000,57787.30000000,59438.50000000,22809.31251000,BTCUSDT
2024-08-20,59438.50000000,61400.00000000,58548.23000000,59013.80000000,31477.44548000,BTCUSDT
2024-08-21,59013.80000000,61820.93000000,58783.47000000,61156.03000000,27983.64220000,BTCUSDT
2024-08-22,61156.03000000,61400.00000000,59724.87000000,60375.84000000,21241.20588000,BTCUSDT
2024-08-23,60375.83000000,64955.00000000,60342.14000000,64037.24000000,38118.07089000,BTCUSDT
2024-08-24,64037.24000000,64494.50000000,63531.00000000,64157.01000000,15857.15616000,BTCUSDT
2024-08-25,64157.02000000,65000.00000000,63773.27000000,64220.00000000,12305.47977000,BTCUSDT
2024-08-26,64219.99000000,64481.00000000,62800.00000000,62834.00000000,19470.05276000,BTCUSDT
2024-08-27,62834.00000000,63212.00000000,58034.01000000,59415.00000000,35135.94178000,BTCUSDT
2024-08-28,59415.00000000,60234.98000000,57860.00000000,59034.90000000,36868.54275000,BTCUSDT
2024-08-29,59034.90000000,61166.99000000,58713.09000000,59359.01000000,27020.90743000,BTCUSDT
2024-08-30,59359.00000000,59944.07000000,57701.10000000,59123.99000000,28519.32195000,BTCUSDT
2024-08-31,59123.99000000,59462.38000000,58744.00000000,58973.99000000,8798.40900000,BTCUSDT
2024-09-01,58974.00000000,59076.59000000,57201.00000000,57301.86000000,20705.15741000,BTCUSDT
2024-09-02,57301.77000000,59425.69000000,57128.00000000,59132.13000000,22895.01461000,BTCUSDT
2024-09-03,59132.12000000,59809.65000000,57415.00000000,57487.73000000,22828.18447000,BTCUSDT
2024-09-04,57487.74000000,58519.00000000,55606.00000000,57970.90000000,35560.82146000,BTCUSDT
2024-09-05,57970.90000000,58327.07000000,55643.65000000,56180.00000000,27806.91413000,BTCUSDT
2024-09-06,56180.00000000,57008.00000000,52550.00000000,53962.97000000,54447.76826000,BTCUSDT
2024-09-07,53962.97000000,54850.00000000,53745.54000000,54160.86000000,16694.04774000,BTCUSDT
2024-09-08,54160.86000000,55318.00000000,53629.01000000,54869.95000000,16274.14779000,BTCUSDT
2024-09-09,54869.95000000,58088.00000000,54591.96000000,57042.00000000,32384.51737000,BTCUSDT
2024-09-10,57042.01000000,58044.36000000,56386.40000000,57635.99000000,23626.78126000,BTCUSDT
2024-09-11,57635.99000000,57981.71000000,55545.19000000,57338.00000000,33026.56757000,BTCUSDT
2024-09-12,57338.00000000,58588.00000000,57324.00000000,58132.32000000,31074.40631000,BTCUSDT
2024-09-13,58132.31000000,60625.00000000,57632.62000000,60498.00000000,29825.23333000,BTCUSDT
2024-09-14,60497.99000000,60610.45000000,59400.00000000,59993.03000000,12137.90901000,BTCUSDT
2024-09-15,59993.02000000,60395.80000000,58691.05000000,59132.00000000,13757.92361000,BTCUSDT
2024-09-16,59132.00000000,59210.70000000,57493.30000000,58213.99000000,26477.56420000,BTCUSDT
2024-09-17,58213.99000000,61320.00000000,57610.01000000,60313.99000000,33116.25878000,BTCUSDT
2024-09-18,60313.99000000,61786.24000000,59174.80000000,61759.99000000,36087.02469000,BTCUSDT
2024-09-19,61759.98000000,63850.00000000,61555.00000000,62947.99000000,34332.52608000,BTCUSDT
2024-09-20,62948.00000000,64133.32000000,62350.00000000,63201.05000000,25466.37794000,BTCUSDT
2024-09-21,63201.05000000,63559.90000000,62758.00000000,63348.96000000,8375.34608000,BTCUSDT
2024-09-22,63348.97000000,64000.00000000,62357.93000000,63578.76000000,14242.19892000,BTCUSDT
2024-09-23,63578.76000000,64745.88000000,62538.75000000,63339.99000000,24078.05287000,BTCUSDT
2024-09-24,63339.99000000,64688.00000000,62700.00000000,64262.70000000,23185.04759000,BTCUSDT
2024-09-25,64262.70000000,64817.99000000,62947.08000000,63152.01000000,17813.11168000,BTCUSDT
2024-09-26,63152.01000000,65839.00000000,62670.00000000,65173.99000000,28373.30593000,BTCUSDT
2024-09-27,65173.99000000,66498.00000000,64819.90000000,65769.95000000,22048.80487000,BTCUSDT
2024-09-28,65769.95000000,66260.00000000,65422.23000000,65858.00000000,9127.23316000,BTCUSDT
2024-09-29,65858.00000000,66076.12000000,65432.00000000,65602.01000000,8337.74111000,BTCUSDT
2024-09-30,65602.01000000,65618.80000000,62856.30000000,63327.59000000,30011.08752000,BTCUSDT
2024-10-01,63327.60000000,64130.63000000,60164.00000000,60805.78000000,43671.48108000,BTCUSDT
2024-10-02,60804.92000000,62390.31000000,60000.00000000,60649.28000000,31534.70118000,BTCUSDT
2024-10-03,60649.27000000,61477.19000000,59828.11000000,60752.71000000,26221.43472000,BTCUSDT
2024-10-04,60752.72000000,62484.85000000,60459.90000000,62086.00000000,21294.65994000,BTCUSDT
2024-10-05,62086.00000000,62370.56000000,61689.26000000,62058.00000000,7807.46141000,BTCUSDT
2024-10-06,62058.01000000,62975.00000000,61798.97000000,62819.91000000,8906.86177000,BTCUSDT
2024-10-07,62819.91000000,64478.19000000,62128.00000000,62224.00000000,25966.18520000,BTCUSDT
2024-10-08,62224.01000000,63200.00000000,61860.31000000,62160.49000000,19702.22371000,BTCUSDT
2024-10-09,62160.50000000,62543.75000000,60301.00000000,60636.02000000,20011.15684000,BTCUSDT
2024-10-10,60636.01000000,61321.68000000,58946.00000000,60326.39000000,23967.92481000,BTCUSDT
2024-10-11,60326.40000000,63417.56000000,60087.64000000,62540.00000000,23641.35209000,BTCUSDT
2024-10-12,62539.99000000,63480.00000000,62487.23000000,63206.22000000,10911.30116000,BTCUSDT
2024-10-13,63206.23000000,63285.72000000,62050.00000000,62870.02000000,11909.21995000,BTCUSDT
2024-10-14,62870.02000000,66500.00000000,62457.81000000,66083.99000000,37669.95222000,BTCUSDT
2024-10-15,66084.00000000,67950.00000000,64800.01000000,67074.14000000,43683.95423000,BTCUSDT
2024-10-16,67074.14000000,68424.00000000,66750.49000000,67620.01000000,29938.25544000,BTCUSDT
2024-10-17,67620.00000000,67939.40000000,66666.00000000,67421.78000000,25328.22861000,BTCUSDT
2024-10-18,67421.78000000,69000.00000000,67192.36000000,68428.00000000,28725.63500000,BTCUSDT
2024-10-19,68427.99000000,68693.26000000,68010.00000000,68378.00000000,8193.66737000,BTCUSDT
2024-10-20,68377.99000000,69400.00000000,68100.00000000,69031.99000000,12442.47378000,BTCUSDT
2024-10-21,69032.00000000,69519.52000000,66840.67000000,67377.50000000,31374.42184000,BTCUSDT
2024-10-22,67377.50000000,67836.01000000,66571.42000000,67426.00000000,24598.96268000,BTCUSDT
2024-10-23,67426.01000000,67472.83000000,65260.00000000,66668.65000000,25530.24070000,BTCUSDT
2024-10-24,66668.65000000,68850.00000000,66510.00000000,68198.28000000,22589.83877000,BTCUSDT
2024-10-25,68198.27000000,68771.49000000,65596.29000000,66698.33000000,34479.71125000,BTCUSDT
2024-10-26,66698.32000000,67454.55000000,66439.90000000,67092.76000000,11842.90770000,BTCUSDT
2024-10-27,67092.76000000,68332.05000000,66913.73000000,68021.70000000,8653.19592000,BTCUSDT
2024-10-28,68021.69000000,70270.00000000,67618.00000000,69962.21000000,29046.75459000,BTCUSDT
2024-10-29,69962.21000000,73620.12000000,69760.00000000,72736.42000000,50128.60594000,BTCUSDT
2024-10-30,72736.41000000,72961.00000000,71436.00000000,72344.74000000,26885.99056000,BTCUSDT
2024-10-31,72344.75000000,72700.00000000,69685.76000000,70292.01000000,29352.10297000,BTCUSDT
2024-11-01,70292.01000000,71632.95000000,68820.14000000,69496.01000000,38301.86755000,BTCUSDT
2024-11-02,69496.00000000,69914.37000000,69000.14000000,69374.74000000,10521.67243000,BTCUSDT
2024-11-03,69374.74000000,69391.00000000,67672.00000000,67838.98000000,13681.05540000,BTCUSDT
2022-02-08,3139.77000000,3232.87000000,3025.21000000,3116.69000000,514773.58370000,ETHUSDT
2022-02-09,3116.69000000,3269.70000000,3055.00000000,3243.94000000,370267.89130000,ETHUSDT
2022-02-10,3243.60000000,3283.66000000,3056.74000000,3072.49000000,578212.83830000,ETHUSDT
2022-02-11,3072.36000000,3138.62000000,2879.00000000,2927.54000000,462025.87510000,ETHUSDT
2022-02-12,2927.54000000,2985.98000000,2858.30000000,2918.88000000,336250.31310000,ETHUSDT
2022-02-13,2918.58000000,2954.40000000,2836.70000000,2871.13000000,242751.35470000,ETHUSDT
2022-02-14,2871.14000000,2964.97000000,2829.01000000,2929.75000000,381778.23800000,ETHUSDT
2022-02-15,2929.75000000,3196.19000000,2912.06000000,3183.52000000,448971.75400000,ETHUSDT
2022-02-16,3183.53000000,3186.77000000,3044.03000000,3122.30000000,319997.62440000,ETHUSDT
2022-02-17,3122.31000000,3160.00000000,2851.55000000,2891.87000000,488693.26240000,ETHUSDT
2022-02-18,2891.88000000,2943.97000000,2750.00000000,2779.48000000,502977.40690000,ETHUSDT
2022-02-19,2779.30000000,2830.96000000,2694.45000000,2763.63000000,293838.00250000,ETHUSDT
2022-02-20,2763.63000000,2764.64000000,2576.00000000,2621.99000000,386384.90400000,ETHUSDT
2022-02-21,2621.99000000,2759.51000000,2558.00000000,2568.02000000,761838.98580000,ETHUSDT
2022-02-22,2568.03000000,2665.74000000,2500.00000000,2636.29000000,692639.49420000,ETHUSDT
2022-02-23,2636.28000000,2753.55000000,2575.83000000,2579.71000000,504470.14120000,ETHUSDT
2022-02-24,2579.70000000,2740.00000000,2300.00000000,2596.20000000,1395732.77530000,ETHUSDT
2022-02-25,2596.26000000,2834.97000000,2571.72000000,2768.49000000,679394.17620000,ETHUSDT
2022-02-26,2768.05000000,2878.00000000,2727.50000000,2779.47000000,418485.25290000,ETHUSDT
2022-02-27,2779.47000000,2836.33000000,2557.98000000,2616.79000000,650198.77850000,ETHUSDT
2022-02-28,2616.79000000,2951.60000000,2568.62000000,2920.95000000,733794.44880000,ETHUSDT
2022-03-01,2920.83000000,3037.94000000,2854.09000000,2976.33000000,673901.69760000,ETHUSDT
2022-03-02,2976.33000000,3043.91000000,2914.21000000,2947.30000000,614623.74610000,ETHUSDT
2022-03-03,2947.31000000,2970.97000000,2785.00000000,2833.99000000,446192.23530000,ETHUSDT
2022-03-04,2834.00000000,2836.17000000,2573.00000000,2622.10000000,556178.75880000,ETHUSDT
2022-03-05,2622.11000000,2685.12000000,2589.38000000,2665.15000000,268730.30360000,ETHUSDT
2022-03-06,2665.16000000,2676.29000000,2535.00000000,2551.29000000,336487.90990000,ETHUSDT
2022-03-07,2551.30000000,2649.00000000,2445.00000000,2491.12000000,620171.67870000,ETHUSDT
2022-03-08,2491.12000000,2624.00000000,2480.15000000,2575.97000000,561659.74210000,ETHUSDT
2022-03-09,2575.98000000,2775.85000000,2567.70000000,2726.98000000,562771.74030000,ETHUSDT
2022-03-10,2726.98000000,2733.25000000,2550.27000000,2606.70000000,559029.93770000,ETHUSDT
2022-03-11,2606.69000000,2676.78000000,2522.57000000,2556.86000000,494583.65680000,ETHUSDT
2022-03-12,2556.86000000,2616.79000000,2553.39000000,2568.80000000,219236.57110000,ETHUSDT
2022-03-13,2568.80000000,2603.32000000,2493.00000000,2515.65000000,316942.16010000,ETHUSDT
2022-03-14,2515.66000000,2609.60000000,2498.67000000,2589.41000000,386630.19120000,ETHUSDT
2022-03-15,2589.42000000,2669.00000000,2507.00000000,2617.73000000,461202.30140000,ETHUSDT
2022-03-16,2617.74000000,2788.00000000,2603.38000000,2773.81000000,666224.72170000,ETHUSDT
2022-03-17,2773.80000000,2836.00000000,2746.42000000,2811.92000000,379312.54100000,ETHUSDT
2022-03-18,2811.91000000,2984.00000000,2765.59000000,2938.92000000,556535.79660000,ETHUSDT
2022-03-19,2938.84000000,2987.70000000,2890.86000000,2950.84000000,325971.53980000,ETHUSDT
2022-03-20,2950.85000000,2964.17000000,2817.21000000,2861.38000000,377608.82140000,ETHUSDT
2022-03-21,2861.39000000,2960.57000000,2829.81000000,2890.03000000,450223.90730000,ETHUSDT
2022-03-22,2890.03000000,3052.85000000,2886.43000000,2969.64000000,564868.98390000,ETHUSDT
2022-03-23,2969.64000000,3045.20000000,2920.65000000,3036.00000000,453962.72980000,ETHUSDT
2022-03-24,3035.99000000,3129.11000000,2999.11000000,3110.76000000,577171.52390000,ETHUSDT
2022-03-25,3110.75000000,3193.28000000,3076.00000000,3102.14000000,489099.55720000,ETHUSDT
2022-03-26,3102.13000000,3153.20000000,3084.90000000,3145.00000000,207134.84700000,ETHUSDT
2022-03-27,3145.01000000,3299.37000000,3126.02000000,3295.65000000,335467.41450000,ETHUSDT
2022-03-28,3295.65000000,3431.15000000,3275.01000000,3332.92000000,527237.11330000,ETHUSDT
2022-03-29,3332.91000000,3481.87000000,3329.68000000,3400.51000000,465899.82260000,ETHUSDT
2022-03-30,3400.51000000,3446.90000000,3331.84000000,3385.79000000,356082.52310000,ETHUSDT
2022-03-31,3385.80000000,3444.83000000,3261.35000000,3281.51000000,455091.23950000,ETHUSDT
2022-04-01,3281.51000000,3481.29000000,3210.68000000,3455.21000000,532169.23920000,ETHUSDT
2022-04-02,3455.20000000,3532.20000000,3433.14000000,3443.77000000,499893.29000000,ETHUSDT
2022-04-03,3443.77000000,3580.34000000,3412.11000000,3521.91000000,381581.76830000,ETHUSDT
2022-04-04,3521.90000000,3547.00000000,3405.97000000,3519.50000000,449984.15860000,ETHUSDT
2022-04-05,3519.50000000,3555.00000000,3400.00000000,3406.99000000,397782.74370000,ETHUSDT
2022-04-06,3407.00000000,3407.50000000,3162.39000000,3168.51000000,736273.10470000,ETHUSDT
2022-04-07,3168.52000000,3268.98000000,3143.15000000,3227.19000000,458179.32720000,ETHUSDT
2022-04-08,3227.20000000,3314.02000000,3173.52000000,3192.39000000,502422.50480000,ETHUSDT
2022-04-09,3192.39000000,3268.40000000,3181.28000000,3258.57000000,212444.25660000,ETHUSDT
2022-04-10,3258.57000000,3307.22000000,3193.00000000,3203.04000000,232303.23260000,ETHUSDT
2022-04-11,3203.04000000,3213.63000000,2950.00000000,2979.74000000,693394.29120000,ETHUSDT
2022-04-12,2979.75000000,3085.00000000,2950.00000000,3027.66000000,579522.95050000,ETHUSDT
2022-04-13,3027.65000000,3128.97000000,2996.86000000,3118.28000000,419101.49400000,ETHUSDT
2022-04-14,3118.28000000,3145.00000000,2976.30000000,3021.98000000,408382.55720000,ETHUSDT
